Fecha,CeBeCategoria,CeBe,Categoria,SumaML
2026-08-01,301469940TAE,301469940,TAE,31.78
2026-08-01,301469942CERVEZA-SIDRA,301469942,CERVEZA-SIDRA,21854.18
2026-08-01,301469942CIGARRO,301469942,CIGARRO,27397.42
2026-08-01,301469942ENCENDEDORES SIX,301469942,ENCENDEDORES SIX,108.60
2026-08-01,301469942REHIDRATANTES,301469942,REHIDRATANTES,3316.59
2026-08-01,301469942RTD,301469942,RTD,3781.67
2026-08-01,301470021Articulos Six,301470021,Articulos Six,115.51
2026-08-01,301470021CERVEZA-SIDRA,301470021,CERVEZA-SIDRA,135860.64
2026-08-01,301470021CIGARRO,301470021,CIGARRO,16629.33
2026-08-01,301470021ENCENDEDORES SIX,301470021,ENCENDEDORES SIX,354.30
2026-08-01,301470021FARMACIA,301470021,FARMACIA,47.41
2026-08-01,301470021REHIDRATANTES,301470021,REHIDRATANTES,834.41
2026-08-01,301470021RTD,301470021,RTD,1652.00
2026-08-01,301470021SPIRITS,301470021,SPIRITS,474.99
2026-08-01,301470021TAE,301470021,TAE,280.16
2026-08-01,301470023Articulos Six,301470023,Articulos Six,1624.14
2026-08-01,301470023CERVEZA-SIDRA,301470023,CERVEZA-SIDRA,63435.56
2026-08-01,301470023CIGARRO,301470023,CIGARRO,25009.48
2026-08-01,301470023ENCENDEDORES SIX,301470023,ENCENDEDORES SIX,1253.45
2026-08-01,301470023FARMACIA,301470023,FARMACIA,3001.72
2026-08-01,301470023REHIDRATANTES,301470023,REHIDRATANTES,2327.34
2026-08-01,301470023RTD,301470023,RTD,9049.49
2026-08-01,301470023SPIRITS,301470023,SPIRITS,25154.77
2026-08-01,301470033CERVEZA-SIDRA,301470033,CERVEZA-SIDRA,98002.55
2026-08-01,301470033CIGARRO,301470033,CIGARRO,12005.18
2026-08-01,301470033ENCENDEDORES SIX,301470033,ENCENDEDORES SIX,139.67
2026-08-01,301470033REHIDRATANTES,301470033,REHIDRATANTES,58.00
2026-08-01,301470033RTD,301470033,RTD,892.65
2026-08-01,301470033SPIRITS,301470033,SPIRITS,209.59
2026-08-01,301470033TAE,301470033,TAE,183.12
2026-08-01,301470127Articulos Six,301470127,Articulos Six,425.00
2026-08-01,301470127CERVEZA-SIDRA,301470127,CERVEZA-SIDRA,212236.25
2026-08-01,301470127CIGARRO,301470127,CIGARRO,9557.77
2026-08-01,301470127ENCENDEDORES SIX,301470127,ENCENDEDORES SIX,368.98
2026-08-01,301470127REHIDRATANTES,301470127,REHIDRATANTES,966.24
2026-08-01,301470127RTD,301470127,RTD,3035.63
2026-08-01,301470127SPIRITS,301470127,SPIRITS,4116.98
2026-08-01,301470127TAE,301470127,TAE,268.01
2026-08-01,301470211Articulos Six,301470211,Articulos Six,59.48
2026-08-01,301470211CERVEZA-SIDRA,301470211,CERVEZA-SIDRA,41389.10
2026-08-01,301470211CIGARRO,301470211,CIGARRO,14651.71
2026-08-01,301470211ENCENDEDORES SIX,301470211,ENCENDEDORES SIX,139.67
2026-08-01,301470211FARMACIA,301470211,FARMACIA,47.41
2026-08-01,301470211REHIDRATANTES,301470211,REHIDRATANTES,1879.77
2026-08-01,301470211RTD,301470211,RTD,4920.90
2026-08-01,301470211SPIRITS,301470211,SPIRITS,2245.45
2026-08-01,301470211TAE,301470211,TAE,1345.74
2026-08-01,301470221Articulos Six,301470221,Articulos Six,683.61
2026-08-01,301470221CERVEZA-SIDRA,301470221,CERVEZA-SIDRA,162261.43
2026-08-01,301470221CIGARRO,301470221,CIGARRO,30274.99
2026-08-01,301470221ENCENDEDORES SIX,301470221,ENCENDEDORES SIX,587.90
2026-08-01,301470221FARMACIA,301470221,FARMACIA,63.79
2026-08-01,301470221REHIDRATANTES,301470221,REHIDRATANTES,2565.25
2026-08-01,301470221RTD,301470221,RTD,13783.55
2026-08-01,301470221SPIRITS,301470221,SPIRITS,6957.43
2026-08-01,301470221TAE,301470221,TAE,272.06
2026-08-01,301470268CERVEZA-SIDRA,301470268,CERVEZA-SIDRA,42614.04
2026-08-01,301470268CIGARRO,301470268,CIGARRO,16539.64
2026-08-01,301470268REHIDRATANTES,301470268,REHIDRATANTES,5081.67
2026-08-01,301470268RTD,301470268,RTD,13547.27
2026-08-01,301470268TAE,301470268,TAE,72.22
2026-08-01,301470293CERVEZA-SIDRA,301470293,CERVEZA-SIDRA,248125.86
2026-08-01,301470293CIGARRO,301470293,CIGARRO,14870.69
2026-08-01,301470293REHIDRATANTES,301470293,REHIDRATANTES,696.00
2026-08-01,301470293SPIRITS,301470293,SPIRITS,270.45
2026-08-01,301470372Articulos Six,301470372,Articulos Six,118.97
2026-08-01,301470372CERVEZA-SIDRA,301470372,CERVEZA-SIDRA,2301.74
2026-08-01,301470372CIGARRO,301470372,CIGARRO,1255.18
2026-08-01,301470372ENCENDEDORES SIX,301470372,ENCENDEDORES SIX,11.21
2026-08-01,301470372SPIRITS,301470372,SPIRITS,96.36
2026-08-01,301470377CERVEZA-SIDRA,301470377,CERVEZA-SIDRA,11507.88
2026-08-01,301470377CIGARRO,301470377,CIGARRO,2641.38
2026-08-01,301470377ENCENDEDORES SIX,301470377,ENCENDEDORES SIX,22.42
2026-08-01,301470377REHIDRATANTES,301470377,REHIDRATANTES,131.83
2026-08-01,301470377RTD,301470377,RTD,217.39
2026-08-01,301470377SPIRITS,301470377,SPIRITS,202.83
2026-08-01,301470377TAE,301470377,TAE,52.00
2026-08-01,301470378Articulos Six,301470378,Articulos Six,36.21
2026-08-01,301470378CERVEZA-SIDRA,301470378,CERVEZA-SIDRA,54368.11
2026-08-01,301470378CIGARRO,301470378,CIGARRO,17803.45
2026-08-01,301470378ENCENDEDORES SIX,301470378,ENCENDEDORES SIX,36.21
2026-08-01,301470378REHIDRATANTES,301470378,REHIDRATANTES,1037.41
2026-08-01,301470378RTD,301470378,RTD,1909.15
2026-08-01,301470378TAE,301470378,TAE,174.44
2026-08-01,301470385CERVEZA-SIDRA,301470385,CERVEZA-SIDRA,127068.07
2026-08-01,301470385CIGARRO,301470385,CIGARRO,25797.42
2026-08-01,301470385ENCENDEDORES SIX,301470385,ENCENDEDORES SIX,1007.74
2026-08-01,301470385REHIDRATANTES,301470385,REHIDRATANTES,1341.96
2026-08-01,301470385RTD,301470385,RTD,1037.25
2026-08-01,301470385SPIRITS,301470385,SPIRITS,633.99
2026-08-01,301470385TAE,301470385,TAE,419.31
2026-08-01,301470515Articulos Six,301470515,Articulos Six,1054.30
2026-08-01,301470515CERVEZA-SIDRA,301470515,CERVEZA-SIDRA,198553.56
2026-08-01,301470515CIGARRO,301470515,CIGARRO,17548.26
2026-08-01,301470515ENCENDEDORES SIX,301470515,ENCENDEDORES SIX,607.73
2026-08-01,301470515FARMACIA,301470515,FARMACIA,100.00
2026-08-01,301470515REHIDRATANTES,301470515,REHIDRATANTES,1214.05
2026-08-01,301470515RTD,301470515,RTD,5733.77
2026-08-01,301470515SPIRITS,301470515,SPIRITS,2445.24
2026-08-01,301470515TAE,301470515,TAE,385.26
2026-08-01,301470518Articulos Six,301470518,Articulos Six,59.48
2026-08-01,301470518CERVEZA-SIDRA,301470518,CERVEZA-SIDRA,40374.90
2026-08-01,301470518CIGARRO,301470518,CIGARRO,7555.17
2026-08-01,301470518ENCENDEDORES SIX,301470518,ENCENDEDORES SIX,228.45
2026-08-01,301470518FARMACIA,301470518,FARMACIA,63.79
2026-08-01,301470518REHIDRATANTES,301470518,REHIDRATANTES,627.49
2026-08-01,301470518RTD,301470518,RTD,2595.41
2026-08-01,301470518TAE,301470518,TAE,189.46
2026-08-01,301470535Articulos Six,301470535,Articulos Six,340.51
2026-08-01,301470535CERVEZA-SIDRA,301470535,CERVEZA-SIDRA,58219.29
2026-08-01,301470535CIGARRO,301470535,CIGARRO,2586.20
2026-08-01,301470535ENCENDEDORES SIX,301470535,ENCENDEDORES SIX,225.01
2026-08-01,301470535REHIDRATANTES,301470535,REHIDRATANTES,109.41
2026-08-01,301470535TAE,301470535,TAE,101.70
2026-08-01,301470701CERVEZA-SIDRA,301470701,CERVEZA-SIDRA,148174.55
2026-08-01,301470701CIGARRO,301470701,CIGARRO,16985.36
2026-08-01,301470701ENCENDEDORES SIX,301470701,ENCENDEDORES SIX,51.73
2026-08-01,301470701FARMACIA,301470701,FARMACIA,97.41
2026-08-01,301470701REHIDRATANTES,301470701,REHIDRATANTES,290.00
2026-08-01,301470701RTD,301470701,RTD,2367.56
2026-08-01,301470701TAE,301470701,TAE,28.89
2026-08-01,301470877CERVEZA-SIDRA,301470877,CERVEZA-SIDRA,166134.47
2026-08-01,301470877CIGARRO,301470877,CIGARRO,11769.86
2026-08-01,301470877ENCENDEDORES SIX,301470877,ENCENDEDORES SIX,256.02
2026-08-01,301470877REHIDRATANTES,301470877,REHIDRATANTES,22.41
2026-08-01,301470877RTD,301470877,RTD,1935.70
2026-08-01,301470877SPIRITS,301470877,SPIRITS,192.69
2026-08-01,301470877TAE,301470877,TAE,82.02
2026-08-01,301470944CERVEZA-SIDRA,301470944,CERVEZA-SIDRA,57327.13
2026-08-01,301470944CIGARRO,301470944,CIGARRO,21929.32
2026-08-01,301470944ENCENDEDORES SIX,301470944,ENCENDEDORES SIX,302.60
2026-08-01,301470944RTD,301470944,RTD,759.50
2026-08-01,301470944TAE,301470944,TAE,210.84
2026-08-01,301471188CERVEZA-SIDRA,301471188,CERVEZA-SIDRA,54837.92
2026-08-01,301471188CIGARRO,301471188,CIGARRO,3001.70
2026-08-01,301471188ENCENDEDORES SIX,301471188,ENCENDEDORES SIX,67.26
2026-08-01,301471188REHIDRATANTES,301471188,REHIDRATANTES,232.00
2026-08-01,301471188RTD,301471188,RTD,780.61
2026-08-01,301471188SPIRITS,301471188,SPIRITS,363.42
2026-08-01,301471188TAE,301471188,TAE,108.03
2026-08-01,301471197CERVEZA-SIDRA,301471197,CERVEZA-SIDRA,11550.86
2026-08-01,301471197CIGARRO,301471197,CIGARRO,11389.65
2026-08-01,301471197REHIDRATANTES,301471197,REHIDRATANTES,1508.00
2026-08-01,301471197RTD,301471197,RTD,11012.02
2026-08-01,301471197SPIRITS,301471197,SPIRITS,12.96
2026-08-01,301471209Articulos Six,301471209,Articulos Six,246.55
2026-08-01,301471209CERVEZA-SIDRA,301471209,CERVEZA-SIDRA,352750.28
2026-08-01,301471209CIGARRO,301471209,CIGARRO,30912.92
2026-08-01,301471209ENCENDEDORES SIX,301471209,ENCENDEDORES SIX,734.48
2026-08-01,301471209FARMACIA,301471209,FARMACIA,492.24
2026-08-01,301471209REHIDRATANTES,301471209,REHIDRATANTES,2115.72
2026-08-01,301471209RTD,301471209,RTD,5180.35
2026-08-01,301471209SPIRITS,301471209,SPIRITS,5511.87
2026-08-01,301471209TAE,301471209,TAE,933.95
2026-08-01,301471210Articulos Six,301471210,Articulos Six,125.00
2026-08-01,301471210CERVEZA-SIDRA,301471210,CERVEZA-SIDRA,101690.57
2026-08-01,301471210CIGARRO,301471210,CIGARRO,10762.92
2026-08-01,301471210ENCENDEDORES SIX,301471210,ENCENDEDORES SIX,147.43
2026-08-01,301471210REHIDRATANTES,301471210,REHIDRATANTES,696.00
2026-08-01,301471210TAE,301471210,TAE,593.19
2026-08-01,301471431CERVEZA-SIDRA,301471431,CERVEZA-SIDRA,15.52
2026-08-01,301471431CIGARRO,301471431,CIGARRO,1172.42
2026-08-01,301471431ENCENDEDORES SIX,301471431,ENCENDEDORES SIX,388.79
2026-08-01,301471431REHIDRATANTES,301471431,REHIDRATANTES,268.97
2026-08-01,301471440Articulos Six,301471440,Articulos Six,1148.26
2026-08-01,301471440CERVEZA-SIDRA,301471440,CERVEZA-SIDRA,506846.61
2026-08-01,301471440CIGARRO,301471440,CIGARRO,53449.12
2026-08-01,301471440ENCENDEDORES SIX,301471440,ENCENDEDORES SIX,1336.23
2026-08-01,301471440FARMACIA,301471440,FARMACIA,174.99
2026-08-01,301471440REHIDRATANTES,301471440,REHIDRATANTES,3432.58
2026-08-01,301471440RTD,301471440,RTD,5994.60
2026-08-01,301471440SPIRITS,301471440,SPIRITS,6087.91
2026-08-01,301471440TAE,301471440,TAE,1237.74
2026-08-01,301471460CERVEZA-SIDRA,301471460,CERVEZA-SIDRA,226437.53
2026-08-01,301471460CIGARRO,301471460,CIGARRO,10801.72
2026-08-01,301471460REHIDRATANTES,301471460,REHIDRATANTES,605.05
2026-08-01,301471460RTD,301471460,RTD,1995.28
2026-08-01,301471460TAE,301471460,TAE,846.74
2026-08-01,301471486Articulos Six,301471486,Articulos Six,336.21
2026-08-01,301471486CERVEZA-SIDRA,301471486,CERVEZA-SIDRA,61895.26
2026-08-01,301471486CIGARRO,301471486,CIGARRO,7375.88
2026-08-01,301471486ENCENDEDORES SIX,301471486,ENCENDEDORES SIX,440.50
2026-08-01,301471486REHIDRATANTES,301471486,REHIDRATANTES,440.29
2026-08-01,301471486RTD,301471486,RTD,1593.50
2026-08-01,301471486SPIRITS,301471486,SPIRITS,2645.70
2026-08-01,301471486TAE,301471486,TAE,2.89
2026-08-01,301471496CERVEZA-SIDRA,301471496,CERVEZA-SIDRA,124627.70
2026-08-01,301471497Articulos Six,301471497,Articulos Six,92.24
2026-08-01,301471497CERVEZA-SIDRA,301471497,CERVEZA-SIDRA,272820.61
2026-08-01,301471497CIGARRO,301471497,CIGARRO,2151.71
2026-08-01,301471497ENCENDEDORES SIX,301471497,ENCENDEDORES SIX,43.10
2026-08-01,301471497FARMACIA,301471497,FARMACIA,94.83
2026-08-01,301471497REHIDRATANTES,301471497,REHIDRATANTES,937.23
2026-08-01,301471497RTD,301471497,RTD,4651.10
2026-08-01,301471497TAE,301471497,TAE,179.07
2026-08-01,301471507Articulos Six,301471507,Articulos Six,227.57
2026-08-01,301471507CERVEZA-SIDRA,301471507,CERVEZA-SIDRA,129530.18
2026-08-01,301471507CIGARRO,301471507,CIGARRO,9937.91
2026-08-01,301471507ENCENDEDORES SIX,301471507,ENCENDEDORES SIX,90.51
2026-08-01,301471507REHIDRATANTES,301471507,REHIDRATANTES,725.00
2026-08-01,301471507RTD,301471507,RTD,687.24
2026-08-01,301471507SPIRITS,301471507,SPIRITS,965.71
2026-08-01,301471507TAE,301471507,TAE,161.73
2026-08-01,301471508CERVEZA-SIDRA,301471508,CERVEZA-SIDRA,81.03
2026-08-01,301471517CERVEZA-SIDRA,301471517,CERVEZA-SIDRA,304648.01
2026-08-01,301471517CIGARRO,301471517,CIGARRO,4810.37
2026-08-01,301471517ENCENDEDORES SIX,301471517,ENCENDEDORES SIX,157.76
2026-08-01,301471517REHIDRATANTES,301471517,REHIDRATANTES,955.72
2026-08-01,301471517RTD,301471517,RTD,2005.97
2026-08-01,301471517SPIRITS,301471517,SPIRITS,4802.21
2026-08-01,301471517TAE,301471517,TAE,170.41
2026-08-01,301471528Articulos Six,301471528,Articulos Six,381.03
2026-08-01,301471528CERVEZA-SIDRA,301471528,CERVEZA-SIDRA,126476.18
2026-08-01,301471528CIGARRO,301471528,CIGARRO,24388.83
2026-08-01,301471528ENCENDEDORES SIX,301471528,ENCENDEDORES SIX,804.31
2026-08-01,301471528FARMACIA,301471528,FARMACIA,158.61
2026-08-01,301471528REHIDRATANTES,301471528,REHIDRATANTES,1071.70
2026-08-01,301471528RTD,301471528,RTD,2531.30
2026-08-01,301471528SPIRITS,301471528,SPIRITS,3353.68
2026-08-01,301471528TAE,301471528,TAE,830.01
2026-08-01,301471669Articulos Six,301471669,Articulos Six,336.20
2026-08-01,301471669CERVEZA-SIDRA,301471669,CERVEZA-SIDRA,396311.07
2026-08-01,301471669CIGARRO,301471669,CIGARRO,54374.11
2026-08-01,301471669ENCENDEDORES SIX,301471669,ENCENDEDORES SIX,2836.21
2026-08-01,301471669FARMACIA,301471669,FARMACIA,127.58
2026-08-01,301471669REHIDRATANTES,301471669,REHIDRATANTES,2987.00
2026-08-01,301471669TAE,301471669,TAE,1507.50
2026-08-01,301471757CERVEZA-SIDRA,301471757,CERVEZA-SIDRA,6519.40
2026-08-01,301471757CIGARRO,301471757,CIGARRO,13413.80
2026-08-01,301471757REHIDRATANTES,301471757,REHIDRATANTES,2068.34
2026-08-01,301471757RTD,301471757,RTD,603.14
2026-08-01,301471757TAE,301471757,TAE,1498.22
2026-08-01,301471758CERVEZA-SIDRA,301471758,CERVEZA-SIDRA,28126.46
2026-08-01,301471758CIGARRO,301471758,CIGARRO,10393.99
2026-08-01,301471758REHIDRATANTES,301471758,REHIDRATANTES,1483.02
2026-08-01,301471758RTD,301471758,RTD,4648.76
2026-08-01,301471758TAE,301471758,TAE,833.41
2026-08-01,301471765CERVEZA-SIDRA,301471765,CERVEZA-SIDRA,24284.53
2026-08-01,301471765TAE,301471765,TAE,81.47
2026-08-01,301471767CERVEZA-SIDRA,301471767,CERVEZA-SIDRA,161522.96
2026-08-01,301471767CIGARRO,301471767,CIGARRO,6099.13
2026-08-01,301471767ENCENDEDORES SIX,301471767,ENCENDEDORES SIX,76.72
2026-08-01,301471767FARMACIA,301471767,FARMACIA,142.23
2026-08-01,301471767REHIDRATANTES,301471767,REHIDRATANTES,1439.47
2026-08-01,301471767RTD,301471767,RTD,2574.62
2026-08-01,301471767SPIRITS,301471767,SPIRITS,4507.31
2026-08-01,301471767TAE,301471767,TAE,162.35
2026-08-01,301471776CERVEZA-SIDRA,301471776,CERVEZA-SIDRA,15.52
2026-08-01,301471776CIGARRO,301471776,CIGARRO,45.69
2026-08-01,301471776ENCENDEDORES SIX,301471776,ENCENDEDORES SIX,11.21
2026-08-01,301471776REHIDRATANTES,301471776,REHIDRATANTES,29.00
2026-08-01,301471776RTD,301471776,RTD,19.42
2026-08-01,301471776SPIRITS,301471776,SPIRITS,11.27
2026-08-01,301471815CERVEZA-SIDRA,301471815,CERVEZA-SIDRA,199789.94
2026-08-01,301471815CIGARRO,301471815,CIGARRO,3297.42
2026-08-01,301471815ENCENDEDORES SIX,301471815,ENCENDEDORES SIX,110.36
2026-08-01,301471815REHIDRATANTES,301471815,REHIDRATANTES,247.82
2026-08-01,301471815RTD,301471815,RTD,2947.04
2026-08-01,301471815SPIRITS,301471815,SPIRITS,9483.60
2026-08-01,301471815TAE,301471815,TAE,184.84
2026-08-01,301471966CERVEZA-SIDRA,301471966,CERVEZA-SIDRA,56629.33
2026-08-01,301471966CIGARRO,301471966,CIGARRO,5844.82
2026-08-01,301471966TAE,301471966,TAE,250.69
2026-08-01,301471998Articulos Six,301471998,Articulos Six,127.59
2026-08-01,301471998CERVEZA-SIDRA,301471998,CERVEZA-SIDRA,73694.41
2026-08-01,301471998CIGARRO,301471998,CIGARRO,2238.80
2026-08-01,301471998ENCENDEDORES SIX,301471998,ENCENDEDORES SIX,62.93
2026-08-01,301471998REHIDRATANTES,301471998,REHIDRATANTES,58.00
2026-08-01,301471998RTD,301471998,RTD,450.79
2026-08-01,301471998SPIRITS,301471998,SPIRITS,351.07
2026-08-01,301471998TAE,301471998,TAE,21.37
2026-08-01,301472012Articulos Six,301472012,Articulos Six,38.79
2026-08-01,301472012CERVEZA-SIDRA,301472012,CERVEZA-SIDRA,31856.62
2026-08-01,301472012CIGARRO,301472012,CIGARRO,33816.35
2026-08-01,301472012ENCENDEDORES SIX,301472012,ENCENDEDORES SIX,81.05
2026-08-01,301472012FARMACIA,301472012,FARMACIA,63.79
2026-08-01,301472012REHIDRATANTES,301472012,REHIDRATANTES,2179.03
2026-08-01,301472012TAE,301472012,TAE,745.07
2026-08-01,301472026CERVEZA-SIDRA,301472026,CERVEZA-SIDRA,72813.79
2026-08-01,301472026CIGARRO,301472026,CIGARRO,2143.11
2026-08-01,301472026ENCENDEDORES SIX,301472026,ENCENDEDORES SIX,18.10
2026-08-01,301472026REHIDRATANTES,301472026,REHIDRATANTES,406.00
2026-08-01,301472026RTD,301472026,RTD,1082.47
2026-08-01,301472026SPIRITS,301472026,SPIRITS,2228.08
2026-08-01,301472026TAE,301472026,TAE,97.63
2026-08-01,301472063Articulos Six,301472063,Articulos Six,56.03
2026-08-01,301472063CERVEZA-SIDRA,301472063,CERVEZA-SIDRA,163108.36
2026-08-01,301472063CIGARRO,301472063,CIGARRO,18218.13
2026-08-01,301472063ENCENDEDORES SIX,301472063,ENCENDEDORES SIX,67.24
2026-08-01,301472063FARMACIA,301472063,FARMACIA,34.48
2026-08-01,301472063REHIDRATANTES,301472063,REHIDRATANTES,659.14
2026-08-01,301472063RTD,301472063,RTD,12123.28
2026-08-01,301472063TAE,301472063,TAE,155.38
2026-08-01,301472098CERVEZA-SIDRA,301472098,CERVEZA-SIDRA,67580.02
2026-08-01,301472098CIGARRO,301472098,CIGARRO,18512.95
2026-08-01,301472098ENCENDEDORES SIX,301472098,ENCENDEDORES SIX,224.14
2026-08-01,301472098REHIDRATANTES,301472098,REHIDRATANTES,348.00
2026-08-01,301472098RTD,301472098,RTD,621.30
2026-08-01,301472098TAE,301472098,TAE,276.67
2026-08-01,301472099CERVEZA-SIDRA,301472099,CERVEZA-SIDRA,179.31
2026-08-01,301472124CERVEZA-SIDRA,301472124,CERVEZA-SIDRA,160264.21
2026-08-01,301472124CIGARRO,301472124,CIGARRO,3530.16
2026-08-01,301472124ENCENDEDORES SIX,301472124,ENCENDEDORES SIX,118.98
2026-08-01,301472124FARMACIA,301472124,FARMACIA,34.48
2026-08-01,301472124REHIDRATANTES,301472124,REHIDRATANTES,1281.30
2026-08-01,301472124RTD,301472124,RTD,2631.89
2026-08-01,301472445CERVEZA-SIDRA,301472445,CERVEZA-SIDRA,15155.00
2026-08-01,301472445CIGARRO,301472445,CIGARRO,5776.71
2026-08-01,301472445REHIDRATANTES,301472445,REHIDRATANTES,694.71
2026-08-01,301472445RTD,301472445,RTD,482.81
2026-08-01,301472445SPIRITS,301472445,SPIRITS,2342.81
2026-08-01,301472445TAE,301472445,TAE,221.83
2026-08-01,301472483CERVEZA-SIDRA,301472483,CERVEZA-SIDRA,180683.47
2026-08-01,301472483CIGARRO,301472483,CIGARRO,30647.41
2026-08-01,301472483ENCENDEDORES SIX,301472483,ENCENDEDORES SIX,631.03
2026-08-01,301472483FARMACIA,301472483,FARMACIA,47.41
2026-08-01,301472483RTD,301472483,RTD,403.75
2026-08-01,301472483TAE,301472483,TAE,240.87
2026-08-01,301472492Articulos Six,301472492,Articulos Six,30.17
2026-08-01,301472492CERVEZA-SIDRA,301472492,CERVEZA-SIDRA,15677.27
2026-08-01,301472492CIGARRO,301472492,CIGARRO,4590.53
2026-08-01,301472492ENCENDEDORES SIX,301472492,ENCENDEDORES SIX,124.14
2026-08-01,301472492FARMACIA,301472492,FARMACIA,94.82
2026-08-01,301472492REHIDRATANTES,301472492,REHIDRATANTES,1112.60
2026-08-01,301472492RTD,301472492,RTD,1552.07
2026-08-01,301472492TAE,301472492,TAE,767.01
2026-08-01,301472518CERVEZA-SIDRA,301472518,CERVEZA-SIDRA,175734.09
2026-08-01,301472518CIGARRO,301472518,CIGARRO,2603.47
2026-08-01,301472518ENCENDEDORES SIX,301472518,ENCENDEDORES SIX,67.24
2026-08-01,301472518FARMACIA,301472518,FARMACIA,47.41
2026-08-01,301472518REHIDRATANTES,301472518,REHIDRATANTES,493.00
2026-08-01,301472518RTD,301472518,RTD,2747.63
2026-08-01,301472518TAE,301472518,TAE,255.29
2026-08-01,301472526CERVEZA-SIDRA,301472526,CERVEZA-SIDRA,477509.91
2026-08-01,301472526CIGARRO,301472526,CIGARRO,33052.57
2026-08-01,301472526ENCENDEDORES SIX,301472526,ENCENDEDORES SIX,494.84
2026-08-01,301472526REHIDRATANTES,301472526,REHIDRATANTES,972.83
2026-08-01,301472526RTD,301472526,RTD,3713.40
2026-08-01,301472526SPIRITS,301472526,SPIRITS,4410.48
2026-08-01,301472526TAE,301472526,TAE,485.78
2026-08-01,301472530Articulos Six,301472530,Articulos Six,234.48
2026-08-01,301472530CERVEZA-SIDRA,301472530,CERVEZA-SIDRA,186069.12
2026-08-01,301472530CIGARRO,301472530,CIGARRO,9125.02
2026-08-01,301472530ENCENDEDORES SIX,301472530,ENCENDEDORES SIX,306.91
2026-08-01,301472530FARMACIA,301472530,FARMACIA,636.21
2026-08-01,301472530REHIDRATANTES,301472530,REHIDRATANTES,2147.36
2026-08-01,301472530RTD,301472530,RTD,6223.47
2026-08-01,301472530TAE,301472530,TAE,106.29
2026-08-01,301472559Articulos Six,301472559,Articulos Six,223.28
2026-08-01,301472559CERVEZA-SIDRA,301472559,CERVEZA-SIDRA,11870.15
2026-08-01,301472559CIGARRO,301472559,CIGARRO,1936.19
2026-08-01,301472559ENCENDEDORES SIX,301472559,ENCENDEDORES SIX,72.41
2026-08-01,301472559REHIDRATANTES,301472559,REHIDRATANTES,649.89
2026-08-01,301472559RTD,301472559,RTD,2159.09
2026-08-01,301472559TAE,301472559,TAE,19.06
2026-08-01,301472567Articulos Six,301472567,Articulos Six,118.96
2026-08-01,301472567CERVEZA-SIDRA,301472567,CERVEZA-SIDRA,147146.38
2026-08-01,301472567CIGARRO,301472567,CIGARRO,16173.28
2026-08-01,301472567ENCENDEDORES SIX,301472567,ENCENDEDORES SIX,299.98
2026-08-01,301472567FARMACIA,301472567,FARMACIA,134.48
2026-08-01,301472567RTD,301472567,RTD,859.32
2026-08-01,301472567TAE,301472567,TAE,214.88
2026-08-01,301472587Articulos Six,301472587,Articulos Six,59.48
2026-08-01,301472587CERVEZA-SIDRA,301472587,CERVEZA-SIDRA,180050.22
2026-08-01,301472587CIGARRO,301472587,CIGARRO,9023.25
2026-08-01,301472587ENCENDEDORES SIX,301472587,ENCENDEDORES SIX,18.10
2026-08-01,301472587REHIDRATANTES,301472587,REHIDRATANTES,2003.75
2026-08-01,301472587TAE,301472587,TAE,270.92
2026-08-01,301472601CERVEZA-SIDRA,301472601,CERVEZA-SIDRA,158502.13
2026-08-01,301472601CIGARRO,301472601,CIGARRO,5836.22
2026-08-01,301472601ENCENDEDORES SIX,301472601,ENCENDEDORES SIX,119.84
2026-08-01,301472601REHIDRATANTES,301472601,REHIDRATANTES,261.00
2026-08-01,301472601RTD,301472601,RTD,601.75
2026-08-01,301472601SPIRITS,301472601,SPIRITS,22.53
2026-08-01,301472601TAE,301472601,TAE,151.38
2026-08-01,301472603CERVEZA-SIDRA,301472603,CERVEZA-SIDRA,113393.10
2026-08-01,301472603CIGARRO,301472603,CIGARRO,4086.21
2026-08-01,301472603REHIDRATANTES,301472603,REHIDRATANTES,1044.00
2026-08-01,301472603RTD,301472603,RTD,589.66
2026-08-01,301472603SPIRITS,301472603,SPIRITS,1363.82
2026-08-01,301472625Articulos Six,301472625,Articulos Six,252.57
2026-08-01,301472625CERVEZA-SIDRA,301472625,CERVEZA-SIDRA,116726.49
2026-08-01,301472625CIGARRO,301472625,CIGARRO,6092.23
2026-08-01,301472625ENCENDEDORES SIX,301472625,ENCENDEDORES SIX,238.80
2026-08-01,301472625REHIDRATANTES,301472625,REHIDRATANTES,87.00
2026-08-01,301472625RTD,301472625,RTD,1152.94
2026-08-01,301472625SPIRITS,301472625,SPIRITS,682.05
2026-08-01,301472625TAE,301472625,TAE,80.89
2026-08-01,301472627CERVEZA-SIDRA,301472627,CERVEZA-SIDRA,159499.82
2026-08-01,301472627CIGARRO,301472627,CIGARRO,7125.85
2026-08-01,301472627ENCENDEDORES SIX,301472627,ENCENDEDORES SIX,256.91
2026-08-01,301472627REHIDRATANTES,301472627,REHIDRATANTES,740.82
2026-08-01,301472627RTD,301472627,RTD,644.85
2026-08-01,301472627TAE,301472627,TAE,103.43
2026-08-01,301472634Articulos Six,301472634,Articulos Six,136.20
2026-08-01,301472634CERVEZA-SIDRA,301472634,CERVEZA-SIDRA,527546.90
2026-08-01,301472634CIGARRO,301472634,CIGARRO,37141.38
